"Name","PowerState","Notes","Guest","NumCpu","CoresPerSocket","MemoryMB","MemoryGB","VMHostId","VMHost","VApp","FolderId","Folder","ResourcePoolId","ResourcePool","HARestartPriority","HAIsolationResponse","DrsAutomationLevel","VMSwapfilePolicy","VMResourceConfiguration","Version","HardwareVersion","PersistentId","GuestId","UsedSpaceGB","ProvisionedSpaceGB","DatastoreIdList","CreateDate","SEVEnabled","BootDelayMillisecond","MigrationEncryption","MemoryHotAddEnabled","MemoryHotAddIncrement","MemoryHotAddLimit","CpuHotAddEnabled","CpuHotRemoveEnabled","ExtensionData","CustomFields","Id","Uid"
"DNSForward2_CDP","PoweredOff","Last backup: [6/10/2025 3:38:47 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","DNSForward2_CDP:Microsoft Windows 10 (64-bit)","2","1","4096","4","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v11","vmx-11","50325085-344e-c45f-39aa-2894bffaca24","windows9_64Guest","80.18539794161915779113769531","165.04952205531299114227294922","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211517","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211517/"
"LCFLIC06 MS License Server_CDP","PoweredOff","JWS 04-16-21 windows updates applied
Last backup: [6/9/2025 3:09:43 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFLIC06 MS License Server_CDP:Microsoft Windows Server 2016 (64-bit)","2","2","4096","4","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v11","vmx-11","50325eb1-7129-0768-6278-d3abb8da59f3","windows9Server64Guest","99.11588241998106241226196289","203.98000678233802318572998047","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211516","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211516/"
"LCFFAS04 FasterWin App (New Server)_CDP","PoweredOff","Last backup: [6/10/2025 12:18:49 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFFAS04 FasterWin App (New Server)_CDP:Microsoft Windows Server 2016 (64-bit)","2","1","4096","4","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v11","vmx-11","5032a848-9a0f-9b4e-7b72-1b98add27786","windows9Server64Guest","37.878123453818261623382568359","162.72224568482488393783569336","System.String[]","6/16/2021 9:06:51 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-277214","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-277214/"
"LCFLIC05 MS License Server_replica","PoweredOff","Enterprise
JWS 04-16-21 windows updates applied
Last backup: [1/9/2025 3:05:56 AM]; Veeam server: [Veeam]; Job: [Prod  3am Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","LCFLIC05 MS License Server_replica:Microsoft Windows Server 2012 (64-bit)","2","1","4096","4","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/40960","v11","vmx-11","5032aedc-ef4c-b686-7f57-84783232bd8e","windows8Server64Guest","33.773619347251951694488525391","88.61772693973034620285034180","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-215653","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-215653/"
"LCFNET00 Network Utility Server_CDP","PoweredOff","Last backup: [6/9/2025 4:09:20 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFNET00 Network Utility Server_CDP:CentOS 4/5 (64-bit)","2","2","8192","8","HostSystem-host-1578","lc2psv-esxi2.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/81920","v11","vmx-11","5032009c-d42b-456a-ddcb-5173893cd56c","centos64Guest","103.76513500325381755828857422","332.60925791785120964050292969","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211538","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211538/"
"map2.cad.local_replica","PoweredOff","Contains 2104 Release Files - 06/11/21
Windows Updates Installed - 06/11/21 
SSMS 18.9.1 added - 06/04/21
Last backup: [7/10/2024 11:36:28 AM]; Veeam server: [Veeam]; Job: [LC1PVM Missing Tag Catch All Backup]; Repository: [veeamproxy02.lee-county-fl.gov]","map2.cad.local_replica:Microsoft Windows Server 2016 (64-bit)","4","1","32768","32","HostSystem-host-20192","lc2psv-esxi6.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/327680","v14","vmx-14","5032be79-4ea2-264d-20bc-923b251bc765","windows9Server64Guest","152.06792629230767488479614258","784.97498574759811162948608399","System.String[]","7/29/2021 7:38:16 PM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-329565","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-329565/"
"LCFKAN06 Kantech Library Gateway_CDP","PoweredOff","JWS 04-13-21 Applied Windows Updates
Last backup: [6/9/2025 3:37:06 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFKAN06 Kantech Library Gateway_CDP:Microsoft Windows Server 2016 (64-bit)","1","1","4096","4","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/40960","v11","vmx-11","50323b9d-045f-b012-21e0-28f59a255bcc","windows9Server64Guest","44.958190162666141986846923828","149.82034810725599527359008789","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-326863","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-326863/"
"LC1PVM-NESSUS_replica","PoweredOff","Last backup: [6/9/2025 1:39:16 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LC1PVM-NESSUS_replica:Ubuntu Linux (64-bit)","4","1","16384","16","HostSystem-host-1578","lc2psv-esxi2.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","5032e115-72d6-c880-e663-e9912732c2db","ubuntu64Guest","99.88206681422889232635498047","196.73010336421430110931396485","System.String[]","7/10/2023 4:53:27 PM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-279760","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-279760/"
"LCFGIS27 ArcGIS DataStore_CDP","PoweredOff","Last backup: [6/10/2025 12:14:13 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFGIS27 ArcGIS DataStore_CDP:Microsoft Windows Server 2016 (64-bit)","4","1","16384","16","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","50327e30-c61a-7668-5356-c1c3755e76f2","windows9Server64Guest","165.97366166394203901290893555","312.82171398028731346130371094","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211508","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211508/"
"LCFVSI02 Parks VSI WebTrac and VIC server_replica","PoweredOff","Last backup: [6/4/2025 3:10:43 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFVSI02 Parks VSI WebTrac and VIC server_replica:Microsoft Windows Server 2016 (64-bit)","4","4","8192","8","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/81920","v11","vmx-11","5032e520-e3e2-64b1-cc9b-1a468adcbc75","windows9Server64Guest","124.29405139386653900146484375","283.14208693709224462509155273","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-19321","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-19321/"
"LCFCAR01 Certificate Auth Root Off Domain_replica","PoweredOff","Last backup: [6/9/2025 12:04:45 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFCAR01 Certificate Auth Root Off Domain_replica:Microsoft Windows Server 2016 (64-bit)","2","2","8192","8","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/81920","v11","vmx-11","50327945-7032-9870-6403-f993070fbafe","windows9Server64Guest","16.228743121959269046783447266","125.07285092491656541824340821","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-15961","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-15961/"
"LCFPDX03 ProjectDox Job Proc 1_replica","PoweredOff","Updated: 4/14/21
Last backup: [6/9/2025 3:10:23 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFPDX03 ProjectDox Job Proc 1_replica:Microsoft Windows Server 2012 (64-bit)","4","4","16384","16","HostSystem-host-1583","lc2psv-esxi3.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","5032d840-3c41-7cf1-5e80-307a91c7e20f","windows8Server64Guest","78.268794437870383262634277344","345.13585808128118515014648437","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-18585","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-18585/"
"LCFGISSQL01 Enterprise SQL Server_CDP","PoweredOff","Last backup: [6/8/2025 8:34:19 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFGISSQL01 Enterprise SQL Server_CDP:Microsoft Windows Server 2016 (64-bit)","8","1","49152","48","HostSystem-host-8716","lc2psv-esxi5.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/8000 MemShares:Normal/491520","v11","vmx-11","50323a34-b348-2f45-40cf-3d9382683b19","windows9Server64Guest","634.26957123167812824249267578","1733.1425972348079085350036621","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-330778","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-330778/"
"LCFRFI01 Records Center RFID Server_CDP","PoweredOff","Records Center
ITG Contact - Shawn Salyers
Last backup: [6/10/2025 12:04:30 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFRFI01 Records Center RFID Server_CDP:Microsoft Windows Server 2008 R2 (64-bit)","1","1","3072","3","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/30720","v11","vmx-11","503234e2-bcd0-4ea6-b2a6-ff0377fc4918","windows7Server64Guest","56.663749832659959793090820312","140.56590886786580085754394531","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-212831","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-212831/"
"LCFSIR02 Sire Web Server_CDP","PoweredOff","Enterprise
ITG Contact- Tim Kabel
Last backup: [5/28/2025 12:05:00 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFSIR02 Sire Web Server_CDP:Microsoft Windows Server 2008 R2 (64-bit)","1","1","2048","2","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/1000 MemShares:Normal/20480","v11","vmx-11","50325638-d431-ea2b-f40b-bb97de751121","windows7Server64Guest","64.705493835732340812683105469","142.60765344928950071334838867","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-271420","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-271420/"
"LCFNSG01 NetScaler Gateway VPX Appliance_CDP","PoweredOff","Last backup: [6/10/2025 3:23:43 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFNSG01 NetScaler Gateway VPX Appliance_CDP:Oracle Solaris 10 (64-bit)","2","1","2048","2","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/20480","v11","vmx-11","5032cb39-c5cf-7191-15fe-7818e8dddcd6","solaris10_64Guest","14.456521703861653804779052734","37.300645885057747364044189453","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211531","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211531/"
"LCFPACCDB01 Accela Database Server Node 1_replica","PoweredOff","Last backup: [6/1/2025 3:03:33 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod  3am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFPACCDB01 Accela Database Server Node 1_replica:Microsoft Windows Server 2016 (64-bit)","12","6","65536","64","HostSystem-host-8714","lc2psv-esxi4.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:High/24000 MemShares:Normal/655360","v11","vmx-11","5032b642-b645-3855-9013-823563352db3","windows9Server64Guest","965.6839575711637735366821289","3259.5418623788282275199890137","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-33580","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-33580/"
"LCFLTY02 Lucity Web Server_replica","PoweredOff","Updated 2/13/14
Last backup: [6/9/2025 12:31:40 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFLTY02 Lucity Web Server_replica:Microsoft Windows Server 2012 (64-bit)","2","1","6144","6","HostSystem-host-20198","lc2psv-esxi7.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/2000 MemShares:Normal/61440","v11","vmx-11","503218c1-1cc2-d378-ad08-ab6a588609aa","windows8Server64Guest","83.38597375713288784027099609","175.23008135054260492324829101","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-15969","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-15969/"
"LCFSQL25 SQL 2019 Server_CDP","PoweredOff","Last backup: [6/8/2025 2:19:12 PM]; Veeam server: [LC2PVM-VEEAM]; Job: [EOC Catch All Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFSQL25 SQL 2019 Server_CDP:Microsoft Windows Server 2012 (64-bit)","4","1","16384","16","HostSystem-host-20201","lc2psv-esxi8.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","5032e2bf-6b24-ff0a-a525-bc37f601b3a5","windows8Server64Guest","183.49222753942012786865234375","565.87839732505381107330322266","System.String[]","4/21/2023 11:20:19 PM","False","0","Opportunistic","False",,,"False","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-330780","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-330780/"
"LCFGIS31 ArcGIS Image Server_CDP","PoweredOff","Last backup: [6/10/2025 12:16:35 AM]; Veeam server: [LC2PVM-VEEAM]; Job: [Prod 12 am Backup]; Repository: [veeamproxy01.lee-county-fl.gov]","LCFGIS31 ArcGIS Image Server_CDP:Microsoft Windows Server 2016 (64-bit)","4","1","24576","24","HostSystem-host-2254","lc2psv-esxi1.lee-county-fl.gov",,"Folder-group-v1007","vm","ResourcePool-resgroup-1592","Resources","ClusterRestartPriority","AsSpecifiedByCluster","AsSpecifiedByCluster","Inherit","CpuShares:Normal/4000 MemShares:Normal/163840","v11","vmx-11","503209ea-29c9-134b-23a9-e46cf2a876a1","windows9Server64Guest","219.81648129690438508987426758","444.66453366354107856750488281","System.String[]","1/1/1970 12:00:00 AM","False","0","Opportunistic","True",,,"True","False","VMware.Vim.VirtualMachine","VMware.VimAutomation.ViCore.Impl.V1.Util.ReadOnlyDictionary`2[System.String,System.String]","VirtualMachine-vm-211496","/VIServer=lee-county-fl\its-20455@lc1pvm-vcenter.lee-county-fl.gov:443/VirtualMachine=VirtualMachine-vm-211496/"
